tournament_id,year,team_name,matches,wins,losses,draws,goals_for,goals_against,goal_difference,knockout_matches,win_rate,goals_for_per_match,goals_against_per_match,team_id,team_code,region_name,confederation_code,is_host,position,performance,stage_score_from_label,stage_score,stage_reached,champion,finalist,semifinalist,reached_knockout,pre_wc_matches,pre_wc_points_per_match,pre_wc_win_rate,pre_wc_goal_diff_per_match,pre_wc_goals_for_per_match,pre_wc_goals_against_per_match,historical_tournaments_before,historical_matches_before,historical_wins_before,historical_best_stage_before
WC-2010,2010,Nigeria,3,0,2,1,3,5,-2,0,0.0,1.0,1.6666666666666667,T-50,NGA,Africa,CAF,0,,group stage,1,1,Group stage,0,0,0,0,14,1.8571428571428572,0.5,0.6428571428571429,1.5,0.8571428571428571,3,11,4,2
WC-2014,2014,Nigeria,4,1,2,1,3,5,-2,1,0.25,0.75,1.25,T-50,NGA,Africa,CAF,0,,round of 16,2,2,Round of 16 / second group,0,0,0,1,15,1.6666666666666667,0.4666666666666667,0.6666666666666666,1.8,1.1333333333333333,4,14,4,2
WC-2018,2018,Nigeria,3,1,2,0,3,4,-1,0,0.3333333333333333,1.0,1.3333333333333333,T-50,NGA,Africa,CAF,0,,group stage,1,1,Group stage,0,0,0,0,10,1.4,0.4,0.1,1.3,1.2,5,18,5,2
WC-1966,1966,North Korea,4,1,2,1,5,9,-4,1,0.25,1.25,2.25,T-51,PRK,East Asia,AFC,0,,quarter-finals,3,3,Quarter-finals,0,0,0,1,7,3.0,1.0,3.0,3.2857142857142856,0.2857142857142857,0,0,0,2
WC-2010,2010,North Korea,3,0,3,0,1,12,-11,0,0.0,0.3333333333333333,4.0,T-51,PRK,East Asia,AFC,0,,group stage,1,1,Group stage,0,0,0,0,19,1.3157894736842106,0.3157894736842105,0.8947368421052632,1.894736842105263,1.0,1,4,1,3
WC-1958,1958,Northern Ireland,5,2,2,1,6,10,-4,1,0.4,1.2,2.0,T-52,NIR,Europe,UEFA,0,,quarter-finals,3,3,Quarter-finals,0,0,0,1,5,1.8,0.4,0.4,1.8,1.4,0,0,0,3
WC-1982,1982,Northern Ireland,5,1,1,3,5,7,-2,0,0.2,1.0,1.4,T-52,NIR,Europe,UEFA,0,,second group stage,2,2,Round of 16 / second group,0,0,0,1,6,0.8333333333333334,0.16666666666666666,-1.6666666666666667,0.3333333333333333,2.0,1,5,2,3
WC-1986,1986,Northern Ireland,3,0,2,1,2,6,-4,0,0.0,0.6666666666666666,2.0,T-52,NIR,Europe,UEFA,0,,group stage,1,1,Group stage,0,0,0,0,6,1.6666666666666667,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,2,10,3,3
WC-1938,1938,Norway,1,0,1,0,1,2,-1,1,0.0,1.0,2.0,T-53,NOR,Europe,UEFA,0,,round of 16,2,2,Round of 16 / second group,0,0,0,1,8,1.625,0.5,-0.5,1.75,2.25,0,0,0,3
WC-1994,1994,Norway,3,1,1,1,1,1,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,T-53,NOR,Europe,UEFA,0,,group stage,1,1,Group stage,0,0,0,0,12,1.75,0.5,0.9166666666666666,1.5833333333333333,0.6666666666666666,1,1,0,2
WC-1998,1998,Norway,4,1,1,2,5,5,0,1,0.25,1.25,1.25,T-53,NOR,Europe,UEFA,0,,round of 16,2,2,Round of 16 / second group,0,0,0,1,10,2.4,0.7,2.2,2.9,0.7,2,4,1,2
WC-2018,2018,Panama,3,0,3,0,2,11,-9,0,0.0,0.6666666666666666,3.6666666666666665,T-54,PAN,Central America,CONCACAF,0,,group stage,1,1,Group stage,0,0,0,0,16,1.3125,0.375,-0.0625,1.1875,1.25,0,0,0,2
WC-1930,1930,Paraguay,2,1,1,0,1,3,-2,0,0.5,0.5,1.5,T-55,PRY,South America,CONMEBOL,0,,group stage,1,1,Group stage,0,0,0,0,3,2.0,0.6666666666666666,1.6666666666666667,3.0,1.3333333333333333,0,0,0,1
WC-1950,1950,Paraguay,2,0,1,1,2,4,-2,0,0.0,1.0,2.0,T-55,PRY,South America,CONMEBOL,0,,group stage,1,1,Group stage,0,0,0,0,5,1.0,0.2,-1.0,1.6,2.6,1,2,1,1
WC-1958,1958,Paraguay,3,1,1,1,9,12,-3,0,0.3333333333333333,3.0,4.0,T-55,PRY,South America,CONMEBOL,0,,group stage,1,1,Group stage,0,0,0,0,12,1.4166666666666667,0.4166666666666667,0.08333333333333333,1.5833333333333333,1.5,2,4,1,1
WC-1986,1986,Paraguay,4,1,1,2,4,6,-2,1,0.25,1.0,1.5,T-55,PRY,South America,CONMEBOL,0,,round of 16,2,2,Round of 16 / second group,0,0,0,1,17,1.9411764705882353,0.5294117647058824,1.0,1.7647058823529411,0.7647058823529411,3,7,2,1
WC-1998,1998,Paraguay,4,1,1,2,3,2,1,1,0.25,0.75,0.5,T-55,PRY,South America,CONMEBOL,0,,round of 16,2,2,Round of 16 / second group,0,0,0,1,20,0.85,0.2,-0.5,1.05,1.55,4,11,3,2
WC-2002,2002,Paraguay,4,1,2,1,6,7,-1,1,0.25,1.5,1.75,T-55,PRY,South America,CONMEBOL,0,,round of 16,2,2,Round of 16 / second group,0,0,0,1,15,1.1333333333333333,0.26666666666666666,-0.5333333333333333,1.3333333333333333,1.8666666666666667,5,15,4,2
WC-2006,2006,Paraguay,3,1,2,0,2,2,0,0,0.3333333333333333,0.6666666666666666,0.6666666666666666,T-55,PRY,South America,CONMEBOL,0,,group stage,1,1,Group stage,0,0,0,0,11,1.7272727272727273,0.45454545454545453,0.5454545454545454,1.3636363636363635,0.8181818181818182,6,19,5,2
WC-2010,2010,Paraguay,5,2,1,2,3,2,1,2,0.4,0.6,0.4,T-55,PRY,South America,CONMEBOL,0,,quarter-finals,3,3,Quarter-finals,0,0,0,1,13,1.3846153846153846,0.38461538461538464,-0.07692307692307693,0.9230769230769231,1.0,7,22,6,2
WC-1930,1930,Peru,2,0,2,0,1,4,-3,0,0.0,0.5,2.0,T-56,PER,South America,CONMEBOL,0,,group stage,1,1,Group stage,0,0,0,0,3,0.0,0.0,-3.6666666666666665,0.3333333333333333,4.0,0,0,0,3
WC-1970,1970,Peru,4,2,2,0,9,9,0,1,0.5,2.25,2.25,T-56,PER,South America,CONMEBOL,0,,quarter-finals,3,3,Quarter-finals,0,0,0,1,21,1.5238095238095237,0.42857142857142855,0.09523809523809523,1.4285714285714286,1.3333333333333333,1,2,0,1
WC-1978,1978,Peru,6,2,3,1,7,12,-5,0,0.3333333333333333,1.1666666666666667,2.0,T-56,PER,South America,CONMEBOL,0,,second group stage,2,2,Round of 16 / second group,0,0,0,1,9,1.1111111111111112,0.3333333333333333,-0.2222222222222222,1.3333333333333333,1.5555555555555556,2,6,2,3
WC-1982,1982,Peru,3,0,1,2,2,6,-4,0,0.0,0.6666666666666666,2.0,T-56,PER,South America,CONMEBOL,0,,group stage,1,1,Group stage,0,0,0,0,11,1.9090909090909092,0.5454545454545454,0.5454545454545454,1.2727272727272727,0.7272727272727273,3,12,4,3
WC-2018,2018,Peru,3,1,2,0,2,2,0,0,0.3333333333333333,0.6666666666666666,0.6666666666666666,T-56,PER,South America,CONMEBOL,0,,group stage,1,1,Group stage,0,0,0,0,11,2.272727272727273,0.6363636363636364,1.1818181818181819,1.5454545454545454,0.36363636363636365,4,15,4,3
WC-1938,1938,Poland,1,0,1,0,5,6,-1,1,0.0,5.0,6.0,T-57,POL,Europe,UEFA,0,,round of 16,2,2,Round of 16 / second group,0,0,0,1,9,1.8888888888888888,0.5555555555555556,1.3333333333333333,2.888888888888889,1.5555555555555556,0,0,0,3
WC-1974,1974,Poland,7,6,1,0,16,5,11,1,0.8571428571428571,2.2857142857142856,0.7142857142857143,T-57,POL,Europe,UEFA,0,3.0,third-place match,4,4,Semi-finals/top four,0,0,1,1,15,2.0,0.6,1.0,1.6666666666666667,0.6666666666666666,1,1,0,2
WC-1978,1978,Poland,6,3,2,1,6,6,0,0,0.5,1.0,1.0,T-57,POL,Europe,UEFA,0,,second group stage,2,2,Round of 16 / second group,0,0,0,1,12,2.0833333333333335,0.6666666666666666,0.8333333333333334,2.25,1.4166666666666667,2,8,6,4
WC-1982,1982,Poland,7,3,1,3,11,5,6,2,0.42857142857142855,1.5714285714285714,0.7142857142857143,T-57,POL,Europe,UEFA,0,3.0,third-place match,4,4,Semi-finals/top four,0,0,1,1,6,1.5,0.5,0.5,2.1666666666666665,1.6666666666666667,3,14,9,4
WC-1986,1986,Poland,4,1,2,1,1,7,-6,1,0.25,0.25,1.75,T-57,POL,Europe,UEFA,0,,round of 16,2,2,Round of 16 / second group,0,0,0,1,9,0.6666666666666666,0.1111111111111111,-0.7777777777777778,0.5555555555555556,1.3333333333333333,4,21,12,4
WC-2002,2002,Poland,3,1,2,0,3,7,-4,0,0.3333333333333333,1.0,2.3333333333333335,T-57,POL,Europe,UEFA,0,,group stage,1,1,Group stage,0,0,0,0,12,1.5833333333333333,0.4166666666666667,0.25,1.4166666666666667,1.1666666666666667,5,25,13,4
WC-2006,2006,Poland,3,1,2,0,2,4,-2,0,0.3333333333333333,0.6666666666666666,1.3333333333333333,T-57,POL,Europe,UEFA,0,,group stage,1,1,Group stage,0,0,0,0,14,2.142857142857143,0.7142857142857143,0.8571428571428571,2.0,1.1428571428571428,6,28,14,4
WC-2018,2018,Poland,3,1,2,0,2,5,-3,0,0.3333333333333333,0.6666666666666666,1.6666666666666667,T-57,POL,Europe,UEFA,0,,group stage,1,1,Group stage,0,0,0,0,10,1.7,0.5,0.9,2.2,1.3,7,31,15,4
WC-2022,2022,Poland,4,1,2,1,3,5,-2,1,0.25,0.75,1.25,T-57,POL,Europe,UEFA,0,,round of 16,2,2,Round of 16 / second group,0,0,0,1,9,1.5555555555555556,0.4444444444444444,-0.3333333333333333,1.1111111111111112,1.4444444444444444,8,34,16,4
WC-1966,1966,Portugal,6,5,1,0,17,8,9,3,0.8333333333333334,2.8333333333333335,1.3333333333333333,T-58,PRT,Europe,UEFA,0,3.0,third-place match,4,4,Semi-finals/top four,0,0,1,1,7,2.2857142857142856,0.7142857142857143,1.2857142857142858,1.7142857142857142,0.42857142857142855,0,0,0,4
WC-1986,1986,Portugal,3,1,2,0,2,4,-2,0,0.3333333333333333,0.6666666666666666,1.3333333333333333,T-58,PRT,Europe,UEFA,0,,group stage,1,1,Group stage,0,0,0,0,6,1.6666666666666667,0.5,0.16666666666666666,1.3333333333333333,1.1666666666666667,1,6,5,4
WC-2002,2002,Portugal,3,1,2,0,6,4,2,0,0.3333333333333333,2.0,1.3333333333333333,T-58,PRT,Europe,UEFA,0,,group stage,1,1,Group stage,0,0,0,0,11,2.1818181818181817,0.6363636363636364,2.272727272727273,3.1818181818181817,0.9090909090909091,2,9,6,4
WC-2006,2006,Portugal,7,5,2,0,7,5,2,4,0.7142857142857143,1.0,0.7142857142857143,T-58,PRT,Europe,UEFA,0,4.0,third-place match,4,4,Semi-finals/top four,0,0,1,1,10,2.6,0.8,2.3,2.6,0.3,3,12,7,4
WC-2010,2010,Portugal,4,1,1,2,7,1,6,1,0.25,1.75,0.25,T-58,PRT,Europe,UEFA,0,,round of 16,2,2,Round of 16 / second group,0,0,0,1,11,2.6363636363636362,0.8181818181818182,1.8181818181818181,2.0,0.18181818181818182,4,19,12,4
WC-2014,2014,Portugal,3,1,1,1,4,7,-3,0,0.3333333333333333,1.3333333333333333,2.3333333333333335,T-58,PRT,Europe,UEFA,0,,group stage,1,1,Group stage,0,0,0,0,11,2.1818181818181817,0.6363636363636364,1.2727272727272727,2.272727272727273,1.0,5,23,13,4
WC-2018,2018,Portugal,4,1,1,2,6,6,0,1,0.25,1.5,1.5,T-58,PRT,Europe,UEFA,0,,round of 16,2,2,Round of 16 / second group,0,0,0,1,16,2.1875,0.625,1.1875,1.875,0.6875,6,26,14,4
WC-2022,2022,Portugal,5,3,2,0,12,6,6,2,0.6,2.4,1.2,T-58,PRT,Europe,UEFA,0,,quarter-finals,3,3,Quarter-finals,0,0,0,1,9,2.111111111111111,0.6666666666666666,1.7777777777777777,2.2222222222222223,0.4444444444444444,7,30,15,4
WC-2022,2022,Qatar,3,0,3,0,1,7,-6,0,0.0,0.3333333333333333,2.3333333333333335,T-59,QAT,Middle East,AFC,1,,group stage,1,1,Group stage,0,0,0,0,14,2.142857142857143,0.6428571428571429,0.9285714285714286,1.5714285714285714,0.6428571428571429,0,0,0,4
WC-1990,1990,Republic of Ireland,5,1,1,3,2,3,-1,2,0.2,0.4,0.6,T-60,IRL,Europe,UEFA,0,,quarter-finals,3,3,Quarter-finals,0,0,0,1,8,2.25,0.625,1.25,1.5,0.25,0,0,0,1
WC-1994,1994,Republic of Ireland,4,1,2,1,2,4,-2,1,0.25,0.5,1.0,T-60,IRL,Europe,UEFA,0,,round of 16,2,2,Round of 16 / second group,0,0,0,1,8,1.75,0.5,0.25,1.125,0.875,1,5,1,3
WC-2002,2002,Republic of Ireland,4,1,1,2,6,3,3,1,0.25,1.5,0.75,T-60,IRL,Europe,UEFA,0,,round of 16,2,2,Round of 16 / second group,0,0,0,1,11,2.090909090909091,0.6363636363636364,1.1818181818181819,1.8181818181818181,0.6363636363636364,2,9,2,3
WC-1930,1930,Romania,2,1,1,0,3,5,-2,0,0.5,1.5,2.5,T-61,ROU,Europe,UEFA,0,,group stage,1,1,Group stage,0,0,0,0,4,2.25,0.75,2.0,3.5,1.5,0,0,0,3
WC-1934,1934,Romania,1,0,1,0,1,2,-1,1,0.0,1.0,2.0,T-61,ROU,Europe,UEFA,0,,round of 16,2,2,Round of 16 / second group,0,0,0,1,4,2.5,0.75,3.25,4.0,0.75,1,2,1,1
WC-1938,1938,Romania,2,0,1,1,4,5,-1,2,0.0,2.0,2.5,T-61,ROU,Europe,UEFA,0,,round of 16,2,2,Round of 16 / second group,0,0,0,1,5,1.4,0.4,0.2,1.8,1.6,2,3,1,2
WC-1970,1970,Romania,3,1,2,0,4,5,-1,0,0.3333333333333333,1.3333333333333333,1.6666666666666667,T-61,ROU,Europe,UEFA,0,,group stage,1,1,Group stage,0,0,0,0,7,1.1428571428571428,0.14285714285714285,-0.14285714285714285,0.7142857142857143,0.8571428571428571,3,5,1,2
WC-1990,1990,Romania,4,1,2,1,4,3,1,1,0.25,1.0,0.75,T-61,ROU,Europe,UEFA,0,,round of 16,2,2,Round of 16 / second group,0,0,0,1,11,1.4545454545454546,0.36363636363636365,0.18181818181818182,1.4545454545454546,1.2727272727272727,4,8,2,2
WC-1994,1994,Romania,5,3,2,0,10,9,1,2,0.6,2.0,1.8,T-61,ROU,Europe,UEFA,0,,quarter-finals,3,3,Quarter-finals,0,0,0,1,11,2.3636363636363638,0.7272727272727273,1.0909090909090908,1.7272727272727273,0.6363636363636364,5,12,3,2
WC-1998,1998,Romania,4,2,1,1,4,3,1,1,0.5,1.0,0.75,T-61,ROU,Europe,UEFA,0,,round of 16,2,2,Round of 16 / second group,0,0,0,1,10,2.1,0.6,1.8,2.9,1.1,6,17,6,3
WC-1994,1994,Russia,3,1,2,0,7,6,1,0,0.3333333333333333,2.3333333333333335,2.0,T-62,RUS,"Europe, Asia",UEFA,0,,group stage,1,1,Group stage,0,0,0,0,9,1.5555555555555556,0.4444444444444444,0.2222222222222222,1.5555555555555556,1.3333333333333333,0,0,0,3
WC-2002,2002,Russia,3,1,2,0,4,4,0,0,0.3333333333333333,1.3333333333333333,1.3333333333333333,T-62,RUS,"Europe, Asia",UEFA,0,,group stage,1,1,Group stage,0,0,0,0,12,1.4166666666666667,0.3333333333333333,0.5,1.4166666666666667,0.9166666666666666,1,3,1,1
WC-2014,2014,Russia,3,0,1,2,2,3,-1,0,0.0,0.6666666666666666,1.0,T-62,RUS,"Europe, Asia",UEFA,0,,group stage,1,1,Group stage,0,0,0,0,11,2.1818181818181817,0.6363636363636364,1.2727272727272727,1.9090909090909092,0.6363636363636364,2,6,2,1
WC-2018,2018,Russia,5,3,2,0,11,7,4,2,0.6,2.2,1.4,T-62,RUS,"Europe, Asia",UEFA,1,,quarter-finals,3,3,Quarter-finals,0,0,0,1,11,0.8181818181818182,0.18181818181818182,-0.45454545454545453,1.1818181818181819,1.6363636363636365,3,9,2,1
WC-1994,1994,Saudi Arabia,4,2,2,0,5,6,-1,1,0.5,1.25,1.5,T-63,SAU,Middle East,AFC,0,,round of 16,2,2,Round of 16 / second group,0,0,0,1,21,1.5714285714285714,0.42857142857142855,0.23809523809523808,1.5238095238095237,1.2857142857142858,0,0,0,3
WC-1998,1998,Saudi Arabia,3,0,2,1,2,7,-5,0,0.0,0.6666666666666666,2.3333333333333335,T-63,SAU,Middle East,AFC,0,,group stage,1,1,Group stage,0,0,0,0,21,1.4761904761904763,0.38095238095238093,-0.38095238095238093,0.9047619047619048,1.2857142857142858,1,4,2,2
WC-2002,2002,Saudi Arabia,3,0,3,0,0,12,-12,0,0.0,0.0,4.0,T-63,SAU,Middle East,AFC,0,,group stage,1,1,Group stage,0,0,0,0,28,1.9642857142857142,0.6071428571428571,0.7142857142857143,1.6428571428571428,0.9285714285714286,2,7,2,2
WC-2006,2006,Saudi Arabia,3,0,2,1,2,7,-5,0,0.0,0.6666666666666666,2.3333333333333335,T-63,SAU,Middle East,AFC,0,,group stage,1,1,Group stage,0,0,0,0,18,0.9444444444444444,0.2222222222222222,-0.5,1.0555555555555556,1.5555555555555556,3,10,2,2
WC-2018,2018,Saudi Arabia,3,1,2,0,2,7,-5,0,0.3333333333333333,0.6666666666666666,2.3333333333333335,T-63,SAU,Middle East,AFC,0,,group stage,1,1,Group stage,0,0,0,0,18,1.1111111111111112,0.3333333333333333,-0.5555555555555556,1.1111111111111112,1.6666666666666667,4,13,2,2
WC-2022,2022,Saudi Arabia,3,1,2,0,3,5,-2,0,0.3333333333333333,1.0,1.6666666666666667,T-63,SAU,Middle East,AFC,0,,group stage,1,1,Group stage,0,0,0,0,17,1.1176470588235294,0.23529411764705882,-0.17647058823529413,0.47058823529411764,0.6470588235294118,5,16,3,2
WC-1954,1954,Scotland,2,0,2,0,0,8,-8,0,0.0,0.0,4.0,T-64,SCO,Europe,UEFA,0,,group stage,1,1,Group stage,0,0,0,0,6,1.8333333333333333,0.5,0.3333333333333333,2.0,1.6666666666666667,0,0,0,2
WC-1958,1958,Scotland,3,0,2,1,4,6,-2,0,0.0,1.3333333333333333,2.0,T-64,SCO,Europe,UEFA,0,,group stage,1,1,Group stage,0,0,0,0,6,1.5,0.3333333333333333,-0.3333333333333333,1.3333333333333333,1.6666666666666667,1,2,0,1
WC-1974,1974,Scotland,3,1,0,2,3,1,2,0,0.3333333333333333,1.0,0.3333333333333333,T-64,SCO,Europe,UEFA,0,,group stage,1,1,Group stage,0,0,0,0,11,1.1818181818181819,0.36363636363636365,0.0,1.0,1.0,2,5,0,1
WC-1978,1978,Scotland,3,1,1,1,5,6,-1,0,0.3333333333333333,1.6666666666666667,2.0,T-64,SCO,Europe,UEFA,0,,group stage,1,1,Group stage,0,0,0,0,12,1.75,0.5,0.5833333333333334,1.5833333333333333,1.0,3,8,1,1
WC-1982,1982,Scotland,3,1,1,1,8,8,0,0,0.3333333333333333,2.6666666666666665,2.6666666666666665,T-64,SCO,Europe,UEFA,0,,group stage,1,1,Group stage,0,0,0,0,8,1.375,0.375,-0.125,0.875,1.0,4,11,2,1
WC-1986,1986,Scotland,3,0,2,1,1,3,-2,0,0.0,0.3333333333333333,1.0,T-64,SCO,Europe,UEFA,0,,group stage,1,1,Group stage,0,0,0,0,8,1.625,0.375,0.625,1.0,0.375,5,14,3,1
WC-1990,1990,Scotland,3,1,2,0,2,3,-1,0,0.3333333333333333,0.6666666666666666,1.0,T-64,SCO,Europe,UEFA,0,,group stage,1,1,Group stage,0,0,0,0,8,1.0,0.25,-0.75,0.875,1.625,6,17,3,1
WC-1998,1998,Scotland,3,0,2,1,2,6,-4,0,0.0,0.6666666666666666,2.0,T-64,SCO,Europe,UEFA,0,,group stage,1,1,Group stage,0,0,0,0,6,1.3333333333333333,0.3333333333333333,0.5,1.3333333333333333,0.8333333333333334,7,20,4,1
WC-2002,2002,Senegal,5,2,1,2,7,6,1,2,0.4,1.4,1.2,T-65,SEN,Africa,CAF,0,,quarter-finals,3,3,Quarter-finals,0,0,0,1,17,2.1176470588235294,0.6470588235294118,0.7647058823529411,1.3529411764705883,0.5882352941176471,0,0,0,1
WC-2018,2018,Senegal,3,1,1,1,4,4,0,0,0.3333333333333333,1.3333333333333333,1.3333333333333333,T-65,SEN,Africa,CAF,0,,group stage,1,1,Group stage,0,0,0,0,10,1.7,0.4,0.6,1.2,0.6,1,5,2,3
WC-2022,2022,Senegal,4,2,2,0,5,7,-2,1,0.5,1.25,1.75,T-65,SEN,Africa,CAF,0,,round of 16,2,2,Round of 16 / second group,0,0,0,1,16,1.875,0.5,0.6875,1.375,0.6875,2,8,3,3
WC-2010,2010,Serbia,3,1,2,0,2,3,-1,0,0.3333333333333333,0.6666666666666666,1.0,T-66,SRB,Europe,UEFA,0,,group stage,1,1,Group stage,0,0,0,0,11,2.090909090909091,0.6363636363636364,1.2727272727272727,2.0,0.7272727272727273,0,0,0,3
WC-2018,2018,Serbia,3,1,2,0,2,4,-2,0,0.3333333333333333,0.6666666666666666,1.3333333333333333,T-66,SRB,Europe,UEFA,0,,group stage,1,1,Group stage,0,0,0,0,10,1.9,0.6,1.0,1.8,0.8,1,3,1,1
WC-2022,2022,Serbia,3,0,2,1,5,8,-3,0,0.0,1.6666666666666667,2.6666666666666665,T-66,SRB,Europe,UEFA,0,,group stage,1,1,Group stage,0,0,0,0,9,2.111111111111111,0.6666666666666666,1.1111111111111112,2.111111111111111,1.0,2,6,2,1
WC-2006,2006,Serbia and Montenegro,3,0,3,0,2,10,-8,0,0.0,0.6666666666666666,3.3333333333333335,T-67,SCG,Europe,UEFA,0,,group stage,1,1,Group stage,0,0,0,0,0,,,,,,0,0,0,1
WC-2010,2010,Slovakia,4,1,2,1,5,7,-2,1,0.25,1.25,1.75,T-68,SVK,Europe,UEFA,0,,round of 16,2,2,Round of 16 / second group,0,0,0,1,10,1.5,0.4,0.3,1.2,0.9,0,0,0,1
WC-2002,2002,Slovenia,3,0,3,0,2,7,-5,0,0.0,0.6666666666666666,2.3333333333333335,T-69,SVN,Europe,UEFA,0,,group stage,1,1,Group stage,0,0,0,0,13,2.0,0.5384615384615384,0.5384615384615384,1.3846153846153846,0.8461538461538461,0,0,0,2
WC-2010,2010,Slovenia,3,1,1,1,3,3,0,0,0.3333333333333333,1.0,1.0,T-69,SVN,Europe,UEFA,0,,group stage,1,1,Group stage,0,0,0,0,9,2.3333333333333335,0.7777777777777778,1.8888888888888888,2.5555555555555554,0.6666666666666666,1,3,0,1
WC-1998,1998,South Africa,3,0,1,2,3,6,-3,0,0.0,1.0,2.0,T-70,ZAF,Africa,CAF,0,,group stage,1,1,Group stage,0,0,0,0,17,1.0,0.23529411764705882,-0.35294117647058826,1.2352941176470589,1.588235294117647,0,0,0,1
WC-2002,2002,South Africa,3,1,1,1,5,5,0,0,0.3333333333333333,1.6666666666666667,1.6666666666666667,T-70,ZAF,Africa,CAF,0,,group stage,1,1,Group stage,0,0,0,0,19,1.4736842105263157,0.3684210526315789,0.05263157894736842,0.7894736842105263,0.7368421052631579,1,3,0,1
WC-2010,2010,South Africa,3,1,1,1,3,5,-2,0,0.3333333333333333,1.0,1.6666666666666667,T-70,ZAF,Africa,CAF,1,,group stage,1,1,Group stage,0,0,0,0,26,1.3461538461538463,0.34615384615384615,0.34615384615384615,1.1153846153846154,0.7692307692307693,2,6,1,1
WC-1954,1954,South Korea,2,0,2,0,0,16,-16,0,0.0,0.0,8.0,T-71,KOR,East Asia,AFC,0,,group stage,1,1,Group stage,0,0,0,0,6,1.5,0.3333333333333333,1.1666666666666667,3.6666666666666665,2.5,0,0,0,1
WC-1986,1986,South Korea,3,0,2,1,4,7,-3,0,0.0,1.3333333333333333,2.3333333333333335,T-71,KOR,East Asia,AFC,0,,group stage,1,1,Group stage,0,0,0,0,16,1.9375,0.625,1.125,2.0,0.875,1,2,0,1
WC-1990,1990,South Korea,3,0,3,0,1,6,-5,0,0.0,0.3333333333333333,2.0,T-71,KOR,East Asia,AFC,0,,group stage,1,1,Group stage,0,0,0,0,13,1.5384615384615385,0.38461538461538464,0.15384615384615385,1.0,0.8461538461538461,2,5,0,1
WC-1994,1994,South Korea,3,0,1,2,4,5,-1,0,0.0,1.3333333333333333,1.6666666666666667,T-71,KOR,East Asia,AFC,0,,group stage,1,1,Group stage,0,0,0,0,17,1.2352941176470589,0.29411764705882354,0.29411764705882354,1.411764705882353,1.1176470588235294,3,8,0,1
WC-1998,1998,South Korea,3,0,2,1,2,9,-7,0,0.0,0.6666666666666666,3.0,T-71,KOR,East Asia,AFC,0,,group stage,1,1,Group stage,0,0,0,0,30,1.9,0.5333333333333333,0.8,1.7,0.9,4,11,0,1
WC-2002,2002,South Korea,7,4,2,1,8,6,2,4,0.5714285714285714,1.1428571428571428,0.8571428571428571,T-71,KOR,East Asia,AFC,1,4.0,third-place match,4,4,Semi-finals/top four,0,0,1,1,23,1.391304347826087,0.34782608695652173,0.043478260869565216,1.1304347826086956,1.0869565217391304,5,14,0,1
WC-2006,2006,South Korea,3,1,1,1,3,4,-1,0,0.3333333333333333,1.0,1.3333333333333333,T-71,KOR,East Asia,AFC,0,,group stage,1,1,Group stage,0,0,0,0,20,1.65,0.45,0.45,1.1,0.65,6,21,4,4
WC-2010,2010,South Korea,4,1,2,1,6,8,-2,1,0.25,1.5,2.0,T-71,KOR,East Asia,AFC,0,,round of 16,2,2,Round of 16 / second group,0,0,0,1,17,1.8823529411764706,0.5882352941176471,0.7647058823529411,1.5294117647058822,0.7647058823529411,7,24,5,4
WC-2014,2014,South Korea,3,0,2,1,3,6,-3,0,0.0,1.0,2.0,T-71,KOR,East Asia,AFC,0,,group stage,1,1,Group stage,0,0,0,0,17,1.0588235294117647,0.29411764705882354,-0.47058823529411764,0.8823529411764706,1.3529411764705883,8,28,6,4
WC-2018,2018,South Korea,3,1,2,0,3,3,0,0,0.3333333333333333,1.0,1.0,T-71,KOR,East Asia,AFC,0,,group stage,1,1,Group stage,0,0,0,0,18,1.3333333333333333,0.3333333333333333,-0.05555555555555555,1.2777777777777777,1.3333333333333333,9,31,6,4
WC-2022,2022,South Korea,4,1,2,1,5,8,-3,1,0.25,1.25,2.0,T-71,KOR,East Asia,AFC,0,,round of 16,2,2,Round of 16 / second group,0,0,0,1,16,2.1875,0.6875,1.125,2.0625,0.9375,10,34,7,4
WC-1958,1958,Soviet Union,5,2,2,1,5,6,-1,1,0.4,1.0,1.2,T-72,SUN,"Europe, Asia",UEFA,0,,quarter-finals,3,3,Quarter-finals,0,0,0,1,0,,,,,,0,0,0,4
WC-1962,1962,Soviet Union,4,2,1,1,9,7,2,1,0.5,2.25,1.75,T-72,SUN,"Europe, Asia",UEFA,0,,quarter-finals,3,3,Quarter-finals,0,0,0,1,0,,,,,,1,5,2,3
WC-1966,1966,Soviet Union,6,4,2,0,10,6,4,3,0.6666666666666666,1.6666666666666667,1.0,T-72,SUN,"Europe, Asia",UEFA,0,4.0,third-place match,4,4,Semi-finals/top four,0,0,1,1,0,,,,,,2,9,4,3
WC-1970,1970,Soviet Union,4,2,1,1,6,2,4,1,0.5,1.5,0.5,T-72,SUN,"Europe, Asia",UEFA,0,,quarter-finals,3,3,Quarter-finals,0,0,0,1,0,,,,,,3,15,8,4
WC-1982,1982,Soviet Union,5,2,1,2,7,4,3,0,0.4,1.4,0.8,T-72,SUN,"Europe, Asia",UEFA,0,,second group stage,2,2,Round of 16 / second group,0,0,0,1,0,,,,,,4,19,10,4
