key_id,tournament_id,tournament_name,match_id,match_name,stage_name,group_name,group_stage,knockout_stage,replayed,replay,match_date,match_time,stadium_id,stadium_name,city_name,country_name,home_team_id,home_team_name,home_team_code,away_team_id,away_team_name,away_team_code,score,home_team_score,away_team_score,home_team_score_margin,away_team_score_margin,extra_time,penalty_shootout,score_penalties,home_team_score_penalties,away_team_score_penalties,result,home_team_win,away_team_win,draw,year
920,WC-2010,2010 FIFA Men's World Cup,M-2010-64,Netherlands vs Spain,final,not applicable,0,1,0,0,2010-07-11,20:30,S-164,Soccer City,Johannesburg,South Africa,T-48,Netherlands,NLD,T-73,Spain,ESP,0–1,0,1,-1,1,1,0,0-0,0,0,away team win,0,1,0,2010
953,WC-2014,2014 FIFA Men's World Cup,M-2014-01,Brazil vs Croatia,group stage,Group A,1,0,0,0,2014-06-12,17:00,S-022,Arena Corinthians,São Paulo,Brazil,T-09,Brazil,BRA,T-18,Croatia,HRV,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,2014
954,WC-2014,2014 FIFA Men's World Cup,M-2014-02,Mexico vs Cameroon,group stage,Group A,1,0,0,0,2014-06-13,13:00,S-015,Arena das Dunas,Natal,Brazil,T-46,Mexico,MEX,T-11,Cameroon,CMR,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,2014
955,WC-2014,2014 FIFA Men's World Cup,M-2014-03,Spain vs Netherlands,group stage,Group B,1,0,0,0,2014-06-13,16:00,S-021,Arena Fonte Nova,Salvador,Brazil,T-73,Spain,ESP,T-48,Netherlands,NLD,1–5,1,5,-4,4,0,0,0-0,0,0,away team win,0,1,0,2014
956,WC-2014,2014 FIFA Men's World Cup,M-2014-04,Chile vs Australia,group stage,Group B,1,0,0,0,2014-06-13,18:00,S-010,Arena Pantanal,Cuiabá,Brazil,T-13,Chile,CHL,T-04,Australia,AUS,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,2014
957,WC-2014,2014 FIFA Men's World Cup,M-2014-05,Colombia vs Greece,group stage,Group C,1,0,0,0,2014-06-14,13:00,S-008,Estádio Mineirão,Belo Horizonte,Brazil,T-16,Colombia,COL,T-33,Greece,GRC,3–0,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0,2014
958,WC-2014,2014 FIFA Men's World Cup,M-2014-06,Uruguay vs Costa Rica,group stage,Group D,1,0,0,0,2014-06-14,16:00,S-013,Estádio Castelão,Fortaleza,Brazil,T-84,Uruguay,URY,T-17,Costa Rica,CRI,1–3,1,3,-2,2,0,0,0-0,0,0,away team win,0,1,0,2014
959,WC-2014,2014 FIFA Men's World Cup,M-2014-07,England vs Italy,group stage,Group D,1,0,0,0,2014-06-14,18:00,S-014,Arena da Amazônia,Manaus,Brazil,T-28,England,ENG,T-41,Italy,ITA,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,2014
960,WC-2014,2014 FIFA Men's World Cup,M-2014-08,Ivory Coast vs Japan,group stage,Group C,1,0,0,0,2014-06-14,22:00,S-018,Arena Pernambuco,Recife,Brazil,T-42,Ivory Coast,CIV,T-44,Japan,JPN,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,2014
961,WC-2014,2014 FIFA Men's World Cup,M-2014-09,Switzerland vs Ecuador,group stage,Group E,1,0,0,0,2014-06-15,13:00,S-009,Estádio Nacional,Brasília,Brazil,T-75,Switzerland,CHE,T-25,Ecuador,ECU,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,2014
962,WC-2014,2014 FIFA Men's World Cup,M-2014-10,France vs Honduras,group stage,Group E,1,0,0,0,2014-06-15,16:00,S-016,Estádio Beira-Rio,Porto Alegre,Brazil,T-30,France,FRA,T-35,Honduras,HND,3–0,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0,2014
963,WC-2014,2014 FIFA Men's World Cup,M-2014-11,Argentina vs Bosnia and Herzegovina,group stage,Group F,1,0,0,0,2014-06-15,19:00,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,T-03,Argentina,ARG,T-08,Bosnia & Herzegovina,BIH,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,2014
964,WC-2014,2014 FIFA Men's World Cup,M-2014-12,Germany vs Portugal,group stage,Group G,1,0,0,0,2014-06-16,13:00,S-021,Arena Fonte Nova,Salvador,Brazil,T-31,Germany,DEU,T-58,Portugal,PRT,4–0,4,0,4,-4,0,0,0-0,0,0,home team win,1,0,0,2014
965,WC-2014,2014 FIFA Men's World Cup,M-2014-13,Iran vs Nigeria,group stage,Group F,1,0,0,0,2014-06-16,16:00,S-011,Arena da Baixada,Curitiba,Brazil,T-38,Iran,IRN,T-50,Nigeria,NGA,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,2014
966,WC-2014,2014 FIFA Men's World Cup,M-2014-14,Ghana vs United States,group stage,Group G,1,0,0,0,2014-06-16,19:00,S-015,Arena das Dunas,Natal,Brazil,T-32,Ghana,GHA,T-83,United States,USA,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,2014
967,WC-2014,2014 FIFA Men's World Cup,M-2014-15,Belgium vs Algeria,group stage,Group H,1,0,0,0,2014-06-17,13:00,S-008,Estádio Mineirão,Belo Horizonte,Brazil,T-06,Belgium,BEL,T-01,Algeria,DZA,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,2014
968,WC-2014,2014 FIFA Men's World Cup,M-2014-16,Brazil vs Mexico,group stage,Group A,1,0,0,0,2014-06-17,16:00,S-013,Estádio Castelão,Fortaleza,Brazil,T-09,Brazil,BRA,T-46,Mexico,MEX,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,2014
969,WC-2014,2014 FIFA Men's World Cup,M-2014-17,Russia vs South Korea,group stage,Group H,1,0,0,0,2014-06-17,18:00,S-010,Arena Pantanal,Cuiabá,Brazil,T-62,Russia,RUS,T-71,South Korea,KOR,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,2014
970,WC-2014,2014 FIFA Men's World Cup,M-2014-18,Australia vs Netherlands,group stage,Group B,1,0,0,0,2014-06-18,13:00,S-016,Estádio Beira-Rio,Porto Alegre,Brazil,T-04,Australia,AUS,T-48,Netherlands,NLD,2–3,2,3,-1,1,0,0,0-0,0,0,away team win,0,1,0,2014
971,WC-2014,2014 FIFA Men's World Cup,M-2014-19,Spain vs Chile,group stage,Group B,1,0,0,0,2014-06-18,16:00,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,T-73,Spain,ESP,T-13,Chile,CHL,0–2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,2014
972,WC-2014,2014 FIFA Men's World Cup,M-2014-20,Cameroon vs Croatia,group stage,Group A,1,0,0,0,2014-06-18,18:00,S-014,Arena da Amazônia,Manaus,Brazil,T-11,Cameroon,CMR,T-18,Croatia,HRV,0–4,0,4,-4,4,0,0,0-0,0,0,away team win,0,1,0,2014
973,WC-2014,2014 FIFA Men's World Cup,M-2014-21,Colombia vs Ivory Coast,group stage,Group C,1,0,0,0,2014-06-19,13:00,S-009,Estádio Nacional,Brasília,Brazil,T-16,Colombia,COL,T-42,Ivory Coast,CIV,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,2014
974,WC-2014,2014 FIFA Men's World Cup,M-2014-22,Uruguay vs England,group stage,Group D,1,0,0,0,2014-06-19,16:00,S-022,Arena Corinthians,São Paulo,Brazil,T-84,Uruguay,URY,T-28,England,ENG,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,2014
975,WC-2014,2014 FIFA Men's World Cup,M-2014-23,Japan vs Greece,group stage,Group C,1,0,0,0,2014-06-19,19:00,S-015,Arena das Dunas,Natal,Brazil,T-44,Japan,JPN,T-33,Greece,GRC,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,2014
976,WC-2014,2014 FIFA Men's World Cup,M-2014-24,Italy vs Costa Rica,group stage,Group D,1,0,0,0,2014-06-20,13:00,S-018,Arena Pernambuco,Recife,Brazil,T-41,Italy,ITA,T-17,Costa Rica,CRI,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,2014
977,WC-2014,2014 FIFA Men's World Cup,M-2014-25,Switzerland vs France,group stage,Group E,1,0,0,0,2014-06-20,16:00,S-021,Arena Fonte Nova,Salvador,Brazil,T-75,Switzerland,CHE,T-30,France,FRA,2–5,2,5,-3,3,0,0,0-0,0,0,away team win,0,1,0,2014
978,WC-2014,2014 FIFA Men's World Cup,M-2014-26,Honduras vs Ecuador,group stage,Group E,1,0,0,0,2014-06-20,19:00,S-011,Arena da Baixada,Curitiba,Brazil,T-35,Honduras,HND,T-25,Ecuador,ECU,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,2014
979,WC-2014,2014 FIFA Men's World Cup,M-2014-27,Argentina vs Iran,group stage,Group F,1,0,0,0,2014-06-21,13:00,S-008,Estádio Mineirão,Belo Horizonte,Brazil,T-03,Argentina,ARG,T-38,Iran,IRN,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,2014
980,WC-2014,2014 FIFA Men's World Cup,M-2014-28,Germany vs Ghana,group stage,Group G,1,0,0,0,2014-06-21,16:00,S-013,Estádio Castelão,Fortaleza,Brazil,T-31,Germany,DEU,T-32,Ghana,GHA,2–2,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,2014
981,WC-2014,2014 FIFA Men's World Cup,M-2014-29,Nigeria vs Bosnia and Herzegovina,group stage,Group F,1,0,0,0,2014-06-21,18:00,S-010,Arena Pantanal,Cuiabá,Brazil,T-50,Nigeria,NGA,T-08,Bosnia & Herzegovina,BIH,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,2014
982,WC-2014,2014 FIFA Men's World Cup,M-2014-30,Belgium vs Russia,group stage,Group H,1,0,0,0,2014-06-22,13:00,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,T-06,Belgium,BEL,T-62,Russia,RUS,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,2014
983,WC-2014,2014 FIFA Men's World Cup,M-2014-31,South Korea vs Algeria,group stage,Group H,1,0,0,0,2014-06-22,16:00,S-016,Estádio Beira-Rio,Porto Alegre,Brazil,T-71,South Korea,KOR,T-01,Algeria,DZA,2–4,2,4,-2,2,0,0,0-0,0,0,away team win,0,1,0,2014
984,WC-2014,2014 FIFA Men's World Cup,M-2014-32,United States vs Portugal,group stage,Group G,1,0,0,0,2014-06-22,18:00,S-014,Arena da Amazônia,Manaus,Brazil,T-83,United States,USA,T-58,Portugal,PRT,2–2,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,2014
985,WC-2014,2014 FIFA Men's World Cup,M-2014-33,Australia vs Spain,group stage,Group B,1,0,0,0,2014-06-23,13:00,S-011,Arena da Baixada,Curitiba,Brazil,T-04,Australia,AUS,T-73,Spain,ESP,0–3,0,3,-3,3,0,0,0-0,0,0,away team win,0,1,0,2014
986,WC-2014,2014 FIFA Men's World Cup,M-2014-34,Netherlands vs Chile,group stage,Group B,1,0,0,0,2014-06-23,13:00,S-022,Arena Corinthians,São Paulo,Brazil,T-48,Netherlands,NLD,T-13,Chile,CHL,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,2014
987,WC-2014,2014 FIFA Men's World Cup,M-2014-35,Cameroon vs Brazil,group stage,Group A,1,0,0,0,2014-06-23,17:00,S-009,Estádio Nacional,Brasília,Brazil,T-11,Cameroon,CMR,T-09,Brazil,BRA,1–4,1,4,-3,3,0,0,0-0,0,0,away team win,0,1,0,2014
988,WC-2014,2014 FIFA Men's World Cup,M-2014-36,Croatia vs Mexico,group stage,Group A,1,0,0,0,2014-06-23,17:00,S-018,Arena Pernambuco,Recife,Brazil,T-18,Croatia,HRV,T-46,Mexico,MEX,1–3,1,3,-2,2,0,0,0-0,0,0,away team win,0,1,0,2014
989,WC-2014,2014 FIFA Men's World Cup,M-2014-37,Costa Rica vs England,group stage,Group D,1,0,0,0,2014-06-24,13:00,S-008,Estádio Mineirão,Belo Horizonte,Brazil,T-17,Costa Rica,CRI,T-28,England,ENG,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,2014
990,WC-2014,2014 FIFA Men's World Cup,M-2014-38,Italy vs Uruguay,group stage,Group D,1,0,0,0,2014-06-24,13:00,S-015,Arena das Dunas,Natal,Brazil,T-41,Italy,ITA,T-84,Uruguay,URY,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,2014
991,WC-2014,2014 FIFA Men's World Cup,M-2014-39,Japan vs Colombia,group stage,Group C,1,0,0,0,2014-06-24,16:00,S-010,Arena Pantanal,Cuiabá,Brazil,T-44,Japan,JPN,T-16,Colombia,COL,1–4,1,4,-3,3,0,0,0-0,0,0,away team win,0,1,0,2014
992,WC-2014,2014 FIFA Men's World Cup,M-2014-40,Greece vs Ivory Coast,group stage,Group C,1,0,0,0,2014-06-24,17:00,S-013,Estádio Castelão,Fortaleza,Brazil,T-33,Greece,GRC,T-42,Ivory Coast,CIV,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,2014
993,WC-2014,2014 FIFA Men's World Cup,M-2014-41,Bosnia and Herzegovina vs Iran,group stage,Group F,1,0,0,0,2014-06-25,13:00,S-021,Arena Fonte Nova,Salvador,Brazil,T-08,Bosnia & Herzegovina,BIH,T-38,Iran,IRN,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,2014
994,WC-2014,2014 FIFA Men's World Cup,M-2014-42,Nigeria vs Argentina,group stage,Group F,1,0,0,0,2014-06-25,13:00,S-016,Estádio Beira-Rio,Porto Alegre,Brazil,T-50,Nigeria,NGA,T-03,Argentina,ARG,2–3,2,3,-1,1,0,0,0-0,0,0,away team win,0,1,0,2014
995,WC-2014,2014 FIFA Men's World Cup,M-2014-43,Honduras vs Switzerland,group stage,Group E,1,0,0,0,2014-06-25,16:00,S-014,Arena da Amazônia,Manaus,Brazil,T-35,Honduras,HND,T-75,Switzerland,CHE,0–3,0,3,-3,3,0,0,0-0,0,0,away team win,0,1,0,2014
996,WC-2014,2014 FIFA Men's World Cup,M-2014-44,Ecuador vs France,group stage,Group E,1,0,0,0,2014-06-25,17:00,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,T-25,Ecuador,ECU,T-30,France,FRA,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,2014
997,WC-2014,2014 FIFA Men's World Cup,M-2014-45,Portugal vs Ghana,group stage,Group G,1,0,0,0,2014-06-26,13:00,S-009,Estádio Nacional,Brasília,Brazil,T-58,Portugal,PRT,T-32,Ghana,GHA,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,2014
998,WC-2014,2014 FIFA Men's World Cup,M-2014-46,United States vs Germany,group stage,Group G,1,0,0,0,2014-06-26,13:00,S-018,Arena Pernambuco,Recife,Brazil,T-83,United States,USA,T-31,Germany,DEU,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,2014
999,WC-2014,2014 FIFA Men's World Cup,M-2014-47,Algeria vs Russia,group stage,Group H,1,0,0,0,2014-06-26,17:00,S-011,Arena da Baixada,Curitiba,Brazil,T-01,Algeria,DZA,T-62,Russia,RUS,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,2014
1000,WC-2014,2014 FIFA Men's World Cup,M-2014-48,South Korea vs Belgium,group stage,Group H,1,0,0,0,2014-06-26,17:00,S-022,Arena Corinthians,São Paulo,Brazil,T-71,South Korea,KOR,T-06,Belgium,BEL,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,2014
1001,WC-2014,2014 FIFA Men's World Cup,M-2014-49,Brazil vs Chile,round of 16,not applicable,0,1,0,0,2014-06-28,13:00,S-008,Estádio Mineirão,Belo Horizonte,Brazil,T-09,Brazil,BRA,T-13,Chile,CHL,1–1,1,1,0,0,1,1,3–2,3,2,home team win,1,0,0,2014
1002,WC-2014,2014 FIFA Men's World Cup,M-2014-50,Colombia vs Uruguay,round of 16,not applicable,0,1,0,0,2014-06-28,17:00,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,T-16,Colombia,COL,T-84,Uruguay,URY,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,2014
1003,WC-2014,2014 FIFA Men's World Cup,M-2014-51,Netherlands vs Mexico,round of 16,not applicable,0,1,0,0,2014-06-29,13:00,S-013,Estádio Castelão,Fortaleza,Brazil,T-48,Netherlands,NLD,T-46,Mexico,MEX,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,2014
1004,WC-2014,2014 FIFA Men's World Cup,M-2014-52,Costa Rica vs Greece,round of 16,not applicable,0,1,0,0,2014-06-29,17:00,S-018,Arena Pernambuco,Recife,Brazil,T-17,Costa Rica,CRI,T-33,Greece,GRC,1–1,1,1,0,0,1,1,5–3,5,3,home team win,1,0,0,2014
1005,WC-2014,2014 FIFA Men's World Cup,M-2014-53,France vs Nigeria,round of 16,not applicable,0,1,0,0,2014-06-30,13:00,S-009,Estádio Nacional,Brasília,Brazil,T-30,France,FRA,T-50,Nigeria,NGA,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,2014
1006,WC-2014,2014 FIFA Men's World Cup,M-2014-54,Germany vs Algeria,round of 16,not applicable,0,1,0,0,2014-06-30,17:00,S-016,Estádio Beira-Rio,Porto Alegre,Brazil,T-31,Germany,DEU,T-01,Algeria,DZA,2–1,2,1,1,-1,1,0,0-0,0,0,home team win,1,0,0,2014
1007,WC-2014,2014 FIFA Men's World Cup,M-2014-55,Argentina vs Switzerland,round of 16,not applicable,0,1,0,0,2014-07-01,13:00,S-022,Arena Corinthians,São Paulo,Brazil,T-03,Argentina,ARG,T-75,Switzerland,CHE,1–0,1,0,1,-1,1,0,0-0,0,0,home team win,1,0,0,2014
1008,WC-2014,2014 FIFA Men's World Cup,M-2014-56,Belgium vs United States,round of 16,not applicable,0,1,0,0,2014-07-01,17:00,S-021,Arena Fonte Nova,Salvador,Brazil,T-06,Belgium,BEL,T-83,United States,USA,2–1,2,1,1,-1,1,0,0-0,0,0,home team win,1,0,0,2014
1009,WC-2014,2014 FIFA Men's World Cup,M-2014-57,France vs Germany,quarter-finals,not applicable,0,1,0,0,2014-07-04,13:00,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,T-30,France,FRA,T-31,Germany,DEU,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,2014
1010,WC-2014,2014 FIFA Men's World Cup,M-2014-58,Brazil vs Colombia,quarter-finals,not applicable,0,1,0,0,2014-07-04,17:00,S-013,Estádio Castelão,Fortaleza,Brazil,T-09,Brazil,BRA,T-16,Colombia,COL,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,2014
1011,WC-2014,2014 FIFA Men's World Cup,M-2014-59,Argentina vs Belgium,quarter-finals,not applicable,0,1,0,0,2014-07-05,13:00,S-009,Estádio Nacional,Brasília,Brazil,T-03,Argentina,ARG,T-06,Belgium,BEL,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,2014
1012,WC-2014,2014 FIFA Men's World Cup,M-2014-60,Netherlands vs Costa Rica,quarter-finals,not applicable,0,1,0,0,2014-07-05,17:00,S-021,Arena Fonte Nova,Salvador,Brazil,T-48,Netherlands,NLD,T-17,Costa Rica,CRI,0–0,0,0,0,0,1,1,4–3,4,3,home team win,1,0,0,2014
1013,WC-2014,2014 FIFA Men's World Cup,M-2014-61,Brazil vs Germany,semi-finals,not applicable,0,1,0,0,2014-07-08,17:00,S-008,Estádio Mineirão,Belo Horizonte,Brazil,T-09,Brazil,BRA,T-31,Germany,DEU,1–7,1,7,-6,6,0,0,0-0,0,0,away team win,0,1,0,2014
1014,WC-2014,2014 FIFA Men's World Cup,M-2014-62,Netherlands vs Argentina,semi-finals,not applicable,0,1,0,0,2014-07-09,17:00,S-022,Arena Corinthians,São Paulo,Brazil,T-48,Netherlands,NLD,T-03,Argentina,ARG,0–0,0,0,0,0,1,1,2–4,2,4,away team win,0,1,0,2014
1015,WC-2014,2014 FIFA Men's World Cup,M-2014-63,Brazil vs Netherlands,third-place match,not applicable,0,1,0,0,2014-07-12,17:00,S-009,Estádio Nacional,Brasília,Brazil,T-09,Brazil,BRA,T-48,Netherlands,NLD,0–3,0,3,-3,3,0,0,0-0,0,0,away team win,0,1,0,2014
1016,WC-2014,2014 FIFA Men's World Cup,M-2014-64,Germany vs Argentina,final,not applicable,0,1,0,0,2014-07-13,16:00,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,T-31,Germany,DEU,T-03,Argentina,ARG,1–0,1,0,1,-1,1,0,0-0,0,0,home team win,1,0,0,2014
1069,WC-2018,2018 FIFA Men's World Cup,M-2018-01,Russia vs Saudi Arabia,group stage,Group A,1,0,0,0,2018-06-14,18:00,S-150,Luzhniki Stadium,Moscow,Russia,T-62,Russia,RUS,T-63,Saudi Arabia,SAU,5–0,5,0,5,-5,0,0,0-0,0,0,home team win,1,0,0,2018
1070,WC-2018,2018 FIFA Men's World Cup,M-2018-02,Egypt vs Uruguay,group stage,Group A,1,0,0,0,2018-06-15,17:00,S-159,Central Stadium,Yekaterinburg,Russia,T-26,Egypt,EGY,T-84,Uruguay,URY,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,2018
1071,WC-2018,2018 FIFA Men's World Cup,M-2018-03,Morocco vs Iran,group stage,Group B,1,0,0,0,2018-06-15,18:00,S-154,Krestovsky Stadium,Saint Petersburg,Russia,T-47,Morocco,MAR,T-38,Iran,IRN,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,2018
1072,WC-2018,2018 FIFA Men's World Cup,M-2018-04,Portugal vs Spain,group stage,Group B,1,0,0,0,2018-06-15,21:00,S-157,Fisht Olympic Stadium,Sochi,Russia,T-58,Portugal,PRT,T-73,Spain,ESP,3–3,3,3,0,0,0,0,0-0,0,0,draw,0,0,1,2018
1073,WC-2018,2018 FIFA Men's World Cup,M-2018-05,France vs Australia,group stage,Group C,1,0,0,0,2018-06-16,13:00,S-149,Kazan Arena,Kazan,Russia,T-30,France,FRA,T-04,Australia,AUS,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,2018
1074,WC-2018,2018 FIFA Men's World Cup,M-2018-06,Argentina vs Iceland,group stage,Group D,1,0,0,0,2018-06-16,16:00,S-151,Otkritie Arena,Moscow,Russia,T-03,Argentina,ARG,T-37,Iceland,ISL,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,2018
1075,WC-2018,2018 FIFA Men's World Cup,M-2018-07,Peru vs Denmark,group stage,Group C,1,0,0,0,2018-06-16,19:00,S-156,Mordovia Arena,Saransk,Russia,T-56,Peru,PER,T-22,Denmark,DNK,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,2018
1076,WC-2018,2018 FIFA Men's World Cup,M-2018-08,Croatia vs Nigeria,group stage,Group D,1,0,0,0,2018-06-16,21:00,S-148,Kaliningrad Stadium,Kaliningrad,Russia,T-18,Croatia,HRV,T-50,Nigeria,NGA,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,2018
1077,WC-2018,2018 FIFA Men's World Cup,M-2018-09,Costa Rica vs Serbia,group stage,Group E,1,0,0,0,2018-06-17,16:00,S-155,Samara Arena,Samara,Russia,T-17,Costa Rica,CRI,T-66,Serbia,SRB,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,2018
1078,WC-2018,2018 FIFA Men's World Cup,M-2018-10,Germany vs Mexico,group stage,Group F,1,0,0,0,2018-06-17,18:00,S-150,Luzhniki Stadium,Moscow,Russia,T-31,Germany,DEU,T-46,Mexico,MEX,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,2018
1079,WC-2018,2018 FIFA Men's World Cup,M-2018-11,Brazil vs Switzerland,group stage,Group E,1,0,0,0,2018-06-17,21:00,S-153,Rostov Arena,Rostov-on-Don,Russia,T-09,Brazil,BRA,T-75,Switzerland,CHE,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,2018
1080,WC-2018,2018 FIFA Men's World Cup,M-2018-12,Sweden vs South Korea,group stage,Group F,1,0,0,0,2018-06-18,15:00,S-152,Nizhny Novgorod Stadium,Nizhny Novgorod,Russia,T-74,Sweden,SWE,T-71,South Korea,KOR,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,2018
1081,WC-2018,2018 FIFA Men's World Cup,M-2018-13,Belgium vs Panama,group stage,Group G,1,0,0,0,2018-06-18,18:00,S-157,Fisht Olympic Stadium,Sochi,Russia,T-06,Belgium,BEL,T-54,Panama,PAN,3–0,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0,2018
1082,WC-2018,2018 FIFA Men's World Cup,M-2018-14,Tunisia vs England,group stage,Group G,1,0,0,0,2018-06-18,21:00,S-158,Volgograd Arena,Volgograd,Russia,T-79,Tunisia,TUN,T-28,England,ENG,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,2018
1083,WC-2018,2018 FIFA Men's World Cup,M-2018-15,Colombia vs Japan,group stage,Group H,1,0,0,0,2018-06-19,15:00,S-156,Mordovia Arena,Saransk,Russia,T-16,Colombia,COL,T-44,Japan,JPN,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,2018
1084,WC-2018,2018 FIFA Men's World Cup,M-2018-16,Poland vs Senegal,group stage,Group H,1,0,0,0,2018-06-19,18:00,S-151,Otkritie Arena,Moscow,Russia,T-57,Poland,POL,T-65,Senegal,SEN,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,2018
1085,WC-2018,2018 FIFA Men's World Cup,M-2018-17,Russia vs Egypt,group stage,Group A,1,0,0,0,2018-06-19,21:00,S-154,Krestovsky Stadium,Saint Petersburg,Russia,T-62,Russia,RUS,T-26,Egypt,EGY,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,2018
1086,WC-2018,2018 FIFA Men's World Cup,M-2018-18,Portugal vs Morocco,group stage,Group B,1,0,0,0,2018-06-20,15:00,S-150,Luzhniki Stadium,Moscow,Russia,T-58,Portugal,PRT,T-47,Morocco,MAR,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,2018
1087,WC-2018,2018 FIFA Men's World Cup,M-2018-19,Uruguay vs Saudi Arabia,group stage,Group A,1,0,0,0,2018-06-20,18:00,S-153,Rostov Arena,Rostov-on-Don,Russia,T-84,Uruguay,URY,T-63,Saudi Arabia,SAU,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,2018
1088,WC-2018,2018 FIFA Men's World Cup,M-2018-20,Iran vs Spain,group stage,Group B,1,0,0,0,2018-06-20,21:00,S-149,Kazan Arena,Kazan,Russia,T-38,Iran,IRN,T-73,Spain,ESP,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,2018
1089,WC-2018,2018 FIFA Men's World Cup,M-2018-21,Denmark vs Australia,group stage,Group C,1,0,0,0,2018-06-21,16:00,S-155,Samara Arena,Samara,Russia,T-22,Denmark,DNK,T-04,Australia,AUS,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,2018
1090,WC-2018,2018 FIFA Men's World Cup,M-2018-22,France vs Peru,group stage,Group C,1,0,0,0,2018-06-21,20:00,S-159,Central Stadium,Yekaterinburg,Russia,T-30,France,FRA,T-56,Peru,PER,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,2018
